Survived,Sex,Type,Big_Family,Baby,Elder,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Military,Title_Miss,Title_Mr,Title_Mrs,Title_Other,Title_Royal,Family_Survival_0.0,Family_Survival_0.5,Family_Survival_1.0,Age,Fare
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.19554453312134484,0.8515083444416298
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.8509607038027373,-0.555521902130406
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4200467827163505,-0.5175343591152558
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.35848765113258096,-0.5092296591750995
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.441781059456423,-0.12936899293460186
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.8111358489590402,-0.09245921542279635
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.6264584542077316,0.8515083444416298
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.604724177467659,0.7755357190631635
1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.6880175857915011,-0.7138771509152222
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.48160591430012,2.5653548075583
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,0.8708859776353277
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.9958132437103487,0.8302852223723416
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.17381025638127234,-0.3889702220861348
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1.242049770045427,-0.6091961005880736
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7894015722189677,-0.5243036123109208
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.38022192787265346,2.270135643107875
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.29692851954881144,-0.31391788049362945
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.5169216568085598
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.07242626995380579,-0.5150761679329695
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.5896702828079716,-0.27700810298182393
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.9125198353865067,-0.5682853031939884
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.13398540153757532,-0.12936899293460186
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.1189315068778878,-0.12936899293460186
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.29692851954881144,0.8708859776353277
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7278424406351982,-0.4495613128495147
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.11225112479750282,-0.31391788049362945
1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.7127885459755108,-0.5178444012463549
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.4200467827163505,-0.12936899293460186
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.4200467827163505,-0.5040032346794279
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.17381025638127234,2.811186844209054
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.281874624889124,-0.3955807632384991
0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-1.0890232082415452
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.5431650458838896,-0.12936899293460186
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.5431650458838896,-0.12936899293460186
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.20458982217315713,-0.49477579030147645
0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.9958132437103487,-0.5815137674542195
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.19554453312134484,8.36595518415911
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5061587656861173
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5061587656861173
1.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,1.1255634424667857
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.25710366470511437,0.8512007629623646
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.6662833090514286,1.677891898804161
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.48160591430012,-0.49477579030147645
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.050691993213733286,-0.5040032346794279
0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2.3501141385532787,1.5315709950966465
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.9740789669702763,-0.5907412118321708
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.11225112479750282,-0.12936899293460186
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.7894015722189677,0.8708859776353277
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.050691993213733286,-0.5169216568085598
1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.7127885459755108,-0.5230732863938606
1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1.5896702828079716,-0.6285737337817715
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.07242626995380579,-0.3877374355172405
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.5431650458838896,-0.5061587656861173
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.9958132437103487,-0.12936899293460186
1.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.9177804541494632,-0.5538314343203653
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.2353693879650419,-0.5135407211884784
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.8509607038027373,-0.24009832547001841
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.13398540153757532,-0.49477579030147645
1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.07242626995380579,1.0394406282725728
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1.3036089016291965,-0.5538314343203653
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.564899322623962,-0.5630588786983167
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7278424406351982,-0.5553668810648564
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.25710366470511437,1.1255634424667857
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.9740789669702763,-0.5150761679329695
1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.1804906384616574,0.8292591305575131
0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.04164670416192102,1.8342311706934518
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.08147155900561805,-0.5169216568085598
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.49477579030147656
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.010867138370036248,-0.47170717935659795
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.48160591430012,-0.3877374355172405
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9958132437103487,-0.5092296591750995
0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1.5498454279642746,-0.7014705443675874
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5556769231959556
1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1.365168033212966,-0.24009832547001841
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8509607038027373,-0.5169216568085598
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5169216568085598
1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.6512294143917412,-0.6285737337817715
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5178444012463549
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.6880175857915011,2.811186844209054
1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.1587563617215848,-0.5553668810648564
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.9125198353865067,1.0148341099313691
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.17381025638127234,1.1255634424667857
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1.3036089016291965,-0.6562560669156257
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4200467827163505,-0.5685953453250875
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4200467827163505,-0.5538314343203653
1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.8509607038027373,-0.5356865876955617
0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-1.4665520196404325,-0.7306907848977667
1.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-1.8974659407268193,-0.7093138720888461
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.8726949805428097,1.8342311706934518
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5169216568085598
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.9740789669702763,-0.12936899293460186
0.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.7127885459755108,-0.6222822944331683
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,1.176927088852214
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4200467827163505,-0.5061587656861173
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.441781059456423,-0.12936899293460186
1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0573723752941184,0.82505879787667
1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.050691993213733286,-0.44802586610502365
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.11225112479750282,-0.5553668810648564
0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.11225112479750282,-0.49477579030147656
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.13398540153757532,-0.6091961005880736
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.050691993213733286,-0.44310210178494874
1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1.281874624889124,1.1255634424667857
1.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1.9331702370454056,-0.7746737061067512
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.29692851954881144,-0.5741318119518584
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.050691993213733286,-0.5150761679329695
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.441781059456423,-1.0890232082415452
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.8509607038027373,-0.5150761679329695
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.441781059456423,-0.12936899293460186
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.07242626995380579,0.8708859776353277
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.35848765113258096,-0.5067714679928133
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.441781059456423,-0.49477579030147656
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.19554453312134484,-0.31391788049362945
0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.5896702828079716,-0.7592079820467688
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.08147155900561805,-0.49477579030147645
0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-1.0890232082415452
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.5431650458838896,-0.5040032346794279
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.050691993213733286,-0.17847868223997623
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6880175857915011,-0.612887078339254
0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-1.3434337564728935,-0.7457622773817539
1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.242049770045427,0.6365088904353626
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.29692851954881144,-0.4495613128495147
0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.38022192787265346,-1.0890232082415452
1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.29692851954881144,-0.6285737337817715
0.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-1.8359068091430497,-0.670492695384465
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5759773008274486
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.5677113561536797
1.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1.8974659407268193,-0.17847868223997623
1.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5169216568085598
1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.8576410858831223,1.8637589927028961
1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1.0356380985540459,-0.555521902130406
1.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.9079309930960602,-0.6276509893439763
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5553668810648564
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.5431650458838896,-0.5092296591750995
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8509607038027373,-0.47632090154557366
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.441781059456423,0.9572130259317723
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6662833090514286,-0.4495613128495147
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.49477579030147645
1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.010867138370036248,-0.5677113561536797
1.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,1.1034175759597022
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7278424406351982,-0.5040032346794279
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.9740789669702763,-0.7014705443675874
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.11225112479750282,0.05517989462442571
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.16476496732946008,-0.6138098227770492
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.9125198353865067,-0.4495613128495147
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6264584542077316,-0.531685567813282
0.0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1.3036089016291965,-0.6222822944331683
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.19554453312134484,-0.5061587656861173
0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.2353693879650419,-0.27700810298182393
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.8355709209067949,2.1997929891258763
0.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-1.7127885459755108,-0.7592079820467688
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5963506648883565,-0.5150761679329695
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.4049928880566631,-0.7138771509152222
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.9740789669702763,0.36522202572359197
0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.7495767173752707,-0.12936899293460186
1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8509607038027373,-0.7439167885061638
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.8111358489590402,1.9535733998112483
1.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.1804906384616574,0.8708859776353277
1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.48160591430012,-0.7336134241137432
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5553668810648564
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.564899322623962,-0.5682889941717395
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.6662833090514286,-0.24009832547001841
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.9958132437103487,0.82505879787667
0.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.7127885459755108,-0.6222822944331683
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.48160591430012,-0.12936899293460186
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6264584542077316,-0.12936899293460186
1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.29692851954881144,-0.06600966885783653
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.050691993213733286,2.638554278319713
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.3877374355172405
1.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1.7127885459755108,-0.8150714575934224
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.35848765113258096,-0.5061587656861173
1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.9342541121265793,0.8507406210693842
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.07242626995380579,-0.7199254331234901
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9342541121265793,-0.424647213029046
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.2353693879650419,-0.2031885479582129
1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.0356380985540459,-0.5556769231959556
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.7278424406351982,-0.7256169208158105
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.7894015722189677,-0.5061587656861173
0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5061587656861173
1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.488286296380505,0.9572130259317723
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.4200467827163505,-0.12936899293460186
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.07242626995380579,-0.5061587656861173
0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.604724177467659,-0.31268509392473515
0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.2353693879650419,-0.31391788049362945
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4200467827163505,-0.5685953453250875
0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.441781059456423,-0.7306907848977667
0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.29692851954881144,-0.12936899293460186
1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.7894015722189677,1.1255634424667857
0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1.7127885459755108,-0.6562560669156257
1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.35848765113258096,1.1255634424667857
0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.010867138370036248,-0.5169216568085598
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.16476496732946008,-0.5110751480506898
,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.9342541121265793,-0.572286323076268
,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.8576410858831223,-0.3738962689503134
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.29692851954881144,-0.4495613128495147
,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.604724177467659,-0.6354943170652351
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.0971972301378154,-0.40803781314873355
,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.11225112479750282,-0.525839059055412
,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.35848765113258096,-0.37543417634663867
,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.8509607038027373,-0.5553668810648564
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.6662833090514286,-0.49477579030147656
,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,-0.5061587656861173
,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.8726949805428097,0.8302852223723416
,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.5431650458838896,1.9474223853889057
,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.9192002174668918,-0.12936899293460186
,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.9342541121265793,1.168932431043157
,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.48160591430012,-0.06585464779228692
,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.19554453312134484,-0.17735170369994907
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6662833090514286,-0.5556769231959556
,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.29692851954881144,-0.5040032346794279
,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.8111358489590402,-0.5556769231959556
,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.4267271647967354,1.1034175759597022
,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-1.4049928880566631,-0.8549561631726794
,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.8355709209067949,1.24982389943803
,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.6662833090514286,1.1764694076110678
,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.9958132437103487,1.677891898804161
,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1.1189315068778878,-0.5538314343203653
,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.604724177467659,1.198615274118151
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.5739446116757744,-0.5556769231959556
,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.564899322623962,1.1624732199785912
,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1.3036089016291965,-0.5555735758189224
,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.1189315068778878,-0.12936899293460186
,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.48160591430012,-0.31391788049362945
,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.07242626995380579,-0.7093138720888461
,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.8355709209067949,-0.6562560669156257
,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.11225112479750282,1.0425164430652232
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8201811380108525,-0.5553668810648564
,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.7127885459755108,-0.49477579030147645
,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.6662833090514286,-0.4495613128495147
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4200467827163505,-0.3877374355172405
,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.3036089016291965,-0.5677113561536797
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.441781059456423,-0.5938157962989041
,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.3036089016291965,0.8708859776353277
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.564899322623962,-0.5095397013061987
,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.11225112479750282,-0.12936899293460186
,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.8111358489590402,0.8507406210693842
,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4200467827163505,-0.5040032346794279
,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.8111358489590402,1.1034175759597022
